batch,image_id,candidate_rank,density_group,domain,growth_stage,parameter_group,module,component,group_level,parameter_tensors,parameters,matched_boxes,standard_loss,reweighted_loss,ugdr_loss,beta,standard_norm,ugdr_norm,ugdr_to_standard_norm_ratio,standard_ugdr_cosine,standard_ugdr_relative_difference,reweighted_norm,reweighted_ugdr_cosine,uncertainty_term_norm,uncertainty_term_fraction_of_ugdr,used_parameter_tensors,selection_rank
377,378,38,40-50,UQ_11,Post-Flowering,ASWB,ASWB,All,module,24,801634,45,1.1064101457595825,0.9326337575912476,0.9326337575912476,0.611875,0.05236760154366493,0.029997140169143677,0.5728186964988708,0.9753444194793701,0.459053635597229,0.04421375319361687,0.9756410121917725,0.016331762075424194,0.5444439697696161,18,51
377,378,38,40-50,UQ_11,Post-Flowering,ASWB/Feed-forward,ASWB,Feed-forward,component,8,526592,45,1.1064101457595825,0.9326337575912476,0.9326337575912476,0.611875,0.016558343544602394,0.009842396713793278,0.5944070816040039,0.9791826605796814,0.43503281474113464,0.013994735665619373,0.9795048236846924,0.004784143529832363,0.4860750555937046,8,51
377,378,38,40-50,UQ_11,Post-Flowering,ASWB/Parameter generator,ASWB,Parameter generator,component,4,8290,45,1.1064101457595825,0.9326337575912476,0.9326337575912476,0.611875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51
377,378,38,40-50,UQ_11,Post-Flowering,ASWB/Self-modulation,ASWB,Self-modulation,component,2,512,45,1.1064101457595825,0.9326337575912476,0.9326337575912476,0.611875,0.028890855610370636,0.016887322068214417,0.5845213532447815,0.9807727336883545,0.4417012929916382,0.02440749853849411,0.9809344410896301,0.008501160889863968,0.5034049126039342,2,51
377,378,38,40-50,UQ_11,Post-Flowering,ASWB/Wave propagation,ASWB,Wave propagation,component,10,266240,45,1.1064101457595825,0.9326337575912476,0.9326337575912476,0.611875,0.040416646748781204,0.022754650563001633,0.5630019307136536,0.9721542596817017,0.47151005268096924,0.03410685434937477,0.9724926948547363,0.013098425231873989,0.5756372832712988,8,51
377,378,38,40-50,UQ_11,Post-Flowering,Decoder,Decoder,All,module,119,4348539,45,1.1064101457595825,0.9326337575912476,0.9326337575912476,0.611875,0.9292019605636597,1.0282999277114868,1.1066484451293945,0.9558610916137695,0.3302519917488098,0.7874700427055359,0.9558429718017578,0.3598777949810028,0.3499735682972593,83,51
377,378,38,40-50,UQ_11,Post-Flowering,Decoder/Detection decoder,Decoder,Detection decoder,component,119,4348539,45,1.1064101457595825,0.9326337575912476,0.9326337575912476,0.611875,0.9292019605636597,1.0282999277114868,1.1066484451293945,0.9558610916137695,0.3302519917488098,0.7874700427055359,0.9558429718017578,0.3598777949810028,0.3499735682972593,83,51
377,378,38,40-50,UQ_11,Post-Flowering,MSIA,MSIA,All,module,16,461568,45,1.1064101457595825,0.9326337575912476,0.9326337575912476,0.611875,0.05101418495178223,0.04182925075292587,0.8199533224105835,0.945761501789093,0.34837162494659424,0.04310019686818123,0.9456067085266113,0.014062047936022282,0.33617738025199195,16,51
377,378,38,40-50,UQ_11,Post-Flowering,MSIA/Hypergraph interaction,MSIA,Hypergraph interaction,component,4,66304,45,1.1064101457595825,0.9326337575912476,0.9326337575912476,0.611875,0.02487996406853199,0.020236238837242126,0.8133548498153687,0.9442290663719177,0.3543442189693451,0.02105242758989334,0.9438574910163879,0.006964344065636396,0.3441520987002506,4,51
377,378,38,40-50,UQ_11,Post-Flowering,MSIA/Semantic collection,MSIA,Semantic collection,component,3,197120,45,1.1064101457595825,0.9326337575912476,0.9326337575912476,0.611875,0.02492668479681015,0.018786761909723282,0.7536807060241699,0.9463695883750916,0.3761829435825348,0.02105838432908058,0.9460554122924805,0.006916881073266268,0.3681784602638928,3,51
377,378,38,40-50,UQ_11,Post-Flowering,MSIA/Semantic scattering,MSIA,Semantic scattering,component,9,198144,45,1.1064101457595825,0.9326337575912476,0.9326337575912476,0.611875,0.036906566470861435,0.031420353800058365,0.8513485789299011,0.9482199549674988,0.33205926418304443,0.03116033785045147,0.94825279712677,0.01006955187767744,0.3204786280178276,9,51
261,262,96,>100,NAU_2,Post-Flowering,ASWB,ASWB,All,module,24,801634,109,1.1891517639160156,1.0237702131271362,1.0237702131271362,0.611875,0.24991771578788757,0.19165462255477905,0.76687091588974,0.9995051622390747,0.23475129902362823,0.215457946062088,0.999467670917511,0.024709390476346016,0.12892666060941751,18,52
261,262,96,>100,NAU_2,Post-Flowering,ASWB/Feed-forward,ASWB,Feed-forward,component,8,526592,109,1.1891517639160156,1.0237702131271362,1.0237702131271362,0.611875,0.06582207977771759,0.050603803247213364,0.7687968015670776,0.9994609951972961,0.2329886555671692,0.056746531277894974,0.999423623085022,0.006406482774764299,0.12660081582142918,8,52
261,262,96,>100,NAU_2,Post-Flowering,ASWB/Parameter generator,ASWB,Parameter generator,component,4,8290,109,1.1891517639160156,1.0237702131271362,1.0237702131271362,0.611875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52
261,262,96,>100,NAU_2,Post-Flowering,ASWB/Self-modulation,ASWB,Self-modulation,component,2,512,109,1.1891517639160156,1.0237702131271362,1.0237702131271362,0.611875,0.1339578479528427,0.10235287994146347,0.7640678286552429,0.9995836019515991,0.23727688193321228,0.11552902311086655,0.9995502829551697,0.013573657721281052,0.13261627546820323,2,52
261,262,96,>100,NAU_2,Post-Flowering,ASWB/Wave propagation,ASWB,Wave propagation,component,10,266240,109,1.1891517639160156,1.0237702131271362,1.0237702131271362,0.611875,0.2004535049200058,0.1539306342601776,0.7679119110107422,0.9994792342185974,0.23380477726459503,0.17278599739074707,0.9994409084320068,0.019628213718533516,0.12751336868629667,8,52
261,262,96,>100,NAU_2,Post-Flowering,Decoder,Decoder,All,module,119,4348539,109,1.1891517639160156,1.0237702131271362,1.0237702131271362,0.611875,1.1299303770065308,1.1162207126617432,0.9878668189048767,0.9714156985282898,0.23795469105243683,0.9764411449432373,0.9714436531066895,0.2859838008880615,0.25620721569133376,83,52
261,262,96,>100,NAU_2,Post-Flowering,Decoder/Detection decoder,Decoder,Detection decoder,component,119,4348539,109,1.1891517639160156,1.0237702131271362,1.0237702131271362,0.611875,1.1299303770065308,1.1162207126617432,0.9878668189048767,0.9714156985282898,0.23795469105243683,0.9764411449432373,0.9714436531066895,0.2859838008880615,0.25620721569133376,83,52
261,262,96,>100,NAU_2,Post-Flowering,MSIA,MSIA,All,module,16,461568,109,1.1891517639160156,1.0237702131271362,1.0237702131271362,0.611875,0.08310566842556,0.06728359311819077,0.8096149563789368,0.9888246655464172,0.23311291635036469,0.07165549695491791,0.9889469742774963,0.011211230419576168,0.16662651175424673,16,52
261,262,96,>100,NAU_2,Post-Flowering,MSIA/Hypergraph interaction,MSIA,Hypergraph interaction,component,4,66304,109,1.1891517639160156,1.0237702131271362,1.0237702131271362,0.611875,0.045975927263498306,0.036434583365917206,0.7924708724021912,0.990829586982727,0.24000613391399384,0.039634063839912415,0.9909641742706299,0.006027710158377886,0.16543925033644044,4,52
261,262,96,>100,NAU_2,Post-Flowering,MSIA/Semantic collection,MSIA,Semantic collection,component,3,197120,109,1.1891517639160156,1.0237702131271362,1.0237702131271362,0.611875,0.045663293451070786,0.03615536540746689,0.7917818427085876,0.9941785335540771,0.2292889654636383,0.03937140479683876,0.9942978620529175,0.005155261140316725,0.14258633766295856,3,52
261,262,96,>100,NAU_2,Post-Flowering,MSIA/Semantic scattering,MSIA,Semantic scattering,component,9,198144,109,1.1891517639160156,1.0237702131271362,1.0237702131271362,0.611875,0.0520348846912384,0.04350164532661438,0.8360092639923096,0.9842919707298279,0.23055872321128845,0.04487252235412598,0.9844000339508057,0.007923489436507225,0.18214229317114175,9,52
222,223,91,40-50,NAU_2,Post-Flowering,ASWB,ASWB,All,module,24,801634,48,1.1929986476898193,1.034983515739441,1.034983515739441,0.611875,0.38430094718933105,0.3097993731498718,0.8061374425888062,0.9996514320373535,0.19530734419822693,0.3333602845668793,0.9996713399887085,0.024960696697235107,0.08057052034498423,18,53
222,223,91,40-50,NAU_2,Post-Flowering,ASWB/Feed-forward,ASWB,Feed-forward,component,8,526592,48,1.1929986476898193,1.034983515739441,1.034983515739441,0.611875,0.09138913452625275,0.07350636273622513,0.8043227791786194,0.9995143413543701,0.1976631134748459,0.07926967740058899,0.9995373487472534,0.006213541608303785,0.08453066342842797,8,53
222,223,91,40-50,NAU_2,Post-Flowering,ASWB/Parameter generator,ASWB,Parameter generator,component,4,8290,48,1.1929986476898193,1.034983515739441,1.034983515739441,0.611875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53
222,223,91,40-50,NAU_2,Post-Flowering,ASWB/Self-modulation,ASWB,Self-modulation,component,2,512,48,1.1929986476898193,1.034983515739441,1.034983515739441,0.611875,0.20081757009029388,0.16102811694145203,0.8018627166748047,0.9996432065963745,0.19957628846168518,0.17415651679039001,0.9996669292449951,0.013821565546095371,0.08583324334048278,2,53
222,223,91,40-50,NAU_2,Post-Flowering,ASWB/Wave propagation,ASWB,Wave propagation,component,10,266240,48,1.1929986476898193,1.034983515739441,1.034983515739441,0.611875,0.3146546483039856,0.2542487680912018,0.8080248236656189,0.9996746778488159,0.19333970546722412,0.2729741930961609,0.9996920228004456,0.01983412727713585,0.07801071142268479,8,53
222,223,91,40-50,NAU_2,Post-Flowering,Decoder,Decoder,All,module,119,4348539,48,1.1929986476898193,1.034983515739441,1.034983515739441,0.611875,1.0802395343780518,1.1055638790130615,1.0234432220458984,0.9707164764404297,0.24594643712043762,0.9398540258407593,0.9711312055587769,0.2957250773906708,0.26748800589855104,83,53
222,223,91,40-50,NAU_2,Post-Flowering,Decoder/Detection decoder,Decoder,Detection decoder,component,119,4348539,48,1.1929986476898193,1.034983515739441,1.034983515739441,0.611875,1.0802395343780518,1.1055638790130615,1.0234432220458984,0.9707164764404297,0.24594643712043762,0.9398540258407593,0.9711312055587769,0.2957250773906708,0.26748800589855104,83,53
222,223,91,40-50,NAU_2,Post-Flowering,MSIA,MSIA,All,module,16,461568,48,1.1929986476898193,1.034983515739441,1.034983515739441,0.611875,0.10334829241037369,0.08521082997322083,0.8245015740394592,0.9919764399528503,0.20983456075191498,0.08955976366996765,0.9916625022888184,0.012089892290532589,0.1418821092850765,16,53
222,223,91,40-50,NAU_2,Post-Flowering,MSIA/Hypergraph interaction,MSIA,Hypergraph interaction,component,4,66304,48,1.1929986476898193,1.034983515739441,1.034983515739441,0.611875,0.05368975177407265,0.04391585662961006,0.8179560303688049,0.9931613206863403,0.21054121851921082,0.04651154577732086,0.9928674697875977,0.005989603232592344,0.1363881680166039,4,53
222,223,91,40-50,NAU_2,Post-Flowering,MSIA/Semantic collection,MSIA,Semantic collection,component,3,197120,48,1.1929986476898193,1.034983515739441,1.034983515739441,0.611875,0.054163578897714615,0.04456257075071335,0.8227404952049255,0.9935588240623474,0.20498761534690857,0.04694143310189247,0.9932674169540405,0.005816065706312656,0.13051459124403306,3,53
222,223,91,40-50,NAU_2,Post-Flowering,MSIA/Semantic scattering,MSIA,Semantic scattering,component,9,198144,48,1.1929986476898193,1.034983515739441,1.034983515739441,0.611875,0.06974659115076065,0.05784858763217926,0.829410970211029,0.9903749227523804,0.21229003369808197,0.060449376702308655,0.9900342226028442,0.008744342252612114,0.15115913128617034,9,53
537,538,23,50-60,NAU_3,Filling,ASWB,ASWB,All,module,24,801634,50,1.1917033195495605,1.0394103527069092,1.0394103527069092,0.611875,0.2900780439376831,0.22440825402736664,0.7736133933067322,0.9965879917144775,0.23775990307331085,0.2527931034564972,0.9965572953224182,0.03458737954497337,0.15412703821827978,18,54
537,538,23,50-60,NAU_3,Filling,ASWB/Feed-forward,ASWB,Feed-forward,component,8,526592,50,1.1917033195495605,1.0394103527069092,1.0394103527069092,0.611875,0.0752500519156456,0.05872420594096184,0.7803875803947449,0.9972850680351257,0.22905711829662323,0.06556306034326553,0.9972577691078186,0.0082392618060112,0.140304354464912,8,54
537,538,23,50-60,NAU_3,Filling,ASWB/Parameter generator,ASWB,Parameter generator,component,4,8290,50,1.1917033195495605,1.0394103527069092,1.0394103527069092,0.611875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
537,538,23,50-60,NAU_3,Filling,ASWB/Self-modulation,ASWB,Self-modulation,component,2,512,50,1.1917033195495605,1.0394103527069092,1.0394103527069092,0.611875,0.14827241003513336,0.11405955255031586,0.7692567706108093,0.9969106316566467,0.24082249402999878,0.12920881807804108,0.9968857169151306,0.017924625426530838,0.15715146189639512,2,54
537,538,23,50-60,NAU_3,Filling,ASWB/Wave propagation,ASWB,Wave propagation,component,10,266240,50,1.1917033195495605,1.0394103527069092,1.0394103527069092,0.611875,0.23769304156303406,0.18412210047245026,0.774621307849884,0.9964039921760559,0.2374165654182434,0.20714952051639557,0.9963706135749817,0.028409667313098907,0.15429797531203907,8,54
537,538,23,50-60,NAU_3,Filling,Decoder,Decoder,All,module,119,4348539,50,1.1917033195495605,1.0394103527069092,1.0394103527069092,0.611875,1.522894263267517,1.4589442014694214,0.9580075740814209,0.9811073541641235,0.19483740627765656,1.330713152885437,0.9810973405838013,0.29973238706588745,0.20544472280982548,83,54
537,538,23,50-60,NAU_3,Filling,Decoder/Detection decoder,Decoder,Detection decoder,component,119,4348539,50,1.1917033195495605,1.0394103527069092,1.0394103527069092,0.611875,1.522894263267517,1.4589442014694214,0.9580075740814209,0.9811073541641235,0.19483740627765656,1.330713152885437,0.9810973405838013,0.29973238706588745,0.20544472280982548,83,54
537,538,23,50-60,NAU_3,Filling,MSIA,MSIA,All,module,16,461568,50,1.1917033195495605,1.0394103527069092,1.0394103527069092,0.611875,0.09887803345918655,0.08168472349643707,0.8261159658432007,0.9918904900550842,0.20888853073120117,0.08615881949663162,0.9917991757392883,0.011638302356004715,0.14247832223503035,16,54
537,538,23,50-60,NAU_3,Filling,MSIA/Hypergraph interaction,MSIA,Hypergraph interaction,component,4,66304,50,1.1917033195495605,1.0394103527069092,1.0394103527069092,0.611875,0.04990532994270325,0.04080014303326607,0.8175508379936218,0.9929648041725159,0.21163879334926605,0.043470874428749084,0.9929081797599792,0.0056823245249688625,0.13927217167684497,4,54
537,538,23,50-60,NAU_3,Filling,MSIA/Semantic collection,MSIA,Semantic collection,component,3,197120,50,1.1917033195495605,1.0394103527069092,1.0394103527069092,0.611875,0.050874460488557816,0.041409820318222046,0.8139608502388,0.9944139122962952,0.20905575156211853,0.04431441053748131,0.9944000840187073,0.005384106654673815,0.13002004387603158,3,54
537,538,23,50-60,NAU_3,Filling,MSIA/Semantic scattering,MSIA,Semantic scattering,component,9,198144,50,1.1917033195495605,1.0394103527069092,1.0394103527069092,0.611875,0.06854277849197388,0.05738440155982971,0.8372056484222412,0.9901573657989502,0.207322895526886,0.05974828824400902,0.9899982213973999,0.008612355217337608,0.15008181636883075,9,54
651,652,90,10-20,KSU_4,Ripening,ASWB,ASWB,All,module,24,801634,16,0.9635619521141052,0.8096312880516052,0.8096312880516052,0.611875,0.2586299180984497,0.2056809812784195,0.7952713966369629,0.997216522693634,0.2152688056230545,0.21687789261341095,0.9972782731056213,0.019188767299056053,0.09329383387704297,18,55
651,652,90,10-20,KSU_4,Ripening,ASWB/Feed-forward,ASWB,Feed-forward,component,8,526592,16,0.9635619521141052,0.8096312880516052,0.8096312880516052,0.611875,0.07096602022647858,0.05609675869345665,0.7904735207557678,0.9966686367988586,0.22173930704593658,0.05952054262161255,0.9967628121376038,0.005774117540568113,0.10293139345396135,8,55
651,652,90,10-20,KSU_4,Ripening,ASWB/Parameter generator,ASWB,Parameter generator,component,4,8290,16,0.9635619521141052,0.8096312880516052,0.8096312880516052,0.611875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55
651,652,90,10-20,KSU_4,Ripening,ASWB/Self-modulation,ASWB,Self-modulation,component,2,512,16,0.9635619521141052,0.8096312880516052,0.8096312880516052,0.611875,0.12615759670734406,0.09947372227907181,0.7884877920150757,0.9959133863449097,0.22623439133167267,0.10572456568479538,0.9960402250289917,0.011061725206673145,0.11120248597553901,2,55
651,652,90,10-20,KSU_4,Ripening,ASWB/Wave propagation,ASWB,Wave propagation,component,10,266240,16,0.9635619521141052,0.8096312880516052,0.8096312880516052,0.611875,0.21433036029338837,0.17106373608112335,0.7981311678886414,0.9977433085441589,0.2106022983789444,0.179765522480011,0.9977759718894958,0.01457760576158762,0.08521739379452405,8,55
651,652,90,10-20,KSU_4,Ripening,Decoder,Decoder,All,module,119,4348539,16,0.9635619521141052,0.8096312880516052,0.8096312880516052,0.611875,1.6713979244232178,1.4802898168563843,0.8856596946716309,0.9743860363960266,0.24175329506397247,1.4051519632339478,0.9746428728103638,0.3333677053451538,0.22520434954630017,83,55
651,652,90,10-20,KSU_4,Ripening,Decoder/Detection decoder,Decoder,Detection decoder,component,119,4348539,16,0.9635619521141052,0.8096312880516052,0.8096312880516052,0.611875,1.6713979244232178,1.4802898168563843,0.8856596946716309,0.9743860363960266,0.24175329506397247,1.4051519632339478,0.9746428728103638,0.3333677053451538,0.22520434954630017,83,55
651,652,90,10-20,KSU_4,Ripening,MSIA,MSIA,All,module,16,461568,16,0.9635619521141052,0.8096312880516052,0.8096312880516052,0.611875,0.1332436352968216,0.10863056033849716,0.8152776956558228,0.991113007068634,0.22048455476760864,0.11187490820884705,0.9915289282798767,0.014711438678205013,0.13542633520773145,16,55
651,652,90,10-20,KSU_4,Ripening,MSIA/Hypergraph interaction,MSIA,Hypergraph interaction,component,4,66304,16,0.9635619521141052,0.8096312880516052,0.8096312880516052,0.611875,0.0664370134472847,0.053803931921720505,0.8098487257957458,0.9912279844284058,0.22442296147346497,0.05576679855585098,0.9917980432510376,0.007285088766366243,0.13540067623617805,4,55
651,652,90,10-20,KSU_4,Ripening,MSIA/Semantic collection,MSIA,Semantic collection,component,3,197120,16,0.9635619521141052,0.8096312880516052,0.8096312880516052,0.611875,0.07202567905187607,0.05855811387300491,0.8130171895027161,0.9930300116539001,0.21516530215740204,0.060477081686258316,0.9934936165809631,0.007054558489471674,0.12047106750690276,3,55
651,652,90,10-20,KSU_4,Ripening,MSIA/Semantic scattering,MSIA,Semantic scattering,component,9,198144,16,0.9635619521141052,0.8096312880516052,0.8096312880516052,0.611875,0.09029004722833633,0.07400462031364441,0.8196321129798889,0.9898692965507507,0.22167401015758514,0.07581939548254013,0.9901715517044067,0.010657725855708122,0.14401433059907384,9,55
762,763,26,60-70,CIMMYT_1,Post-Flowering,ASWB,ASWB,All,module,24,801634,67,1.0579255819320679,0.8923653960227966,0.8923653960227966,0.611875,0.0627952367067337,0.04257822781801224,0.6780486702919006,0.9141239523887634,0.4691578149795532,0.05361669883131981,0.913301944732666,0.02275291085243225,0.5343790011571804,18,56
762,763,26,60-70,CIMMYT_1,Post-Flowering,ASWB/Feed-forward,ASWB,Feed-forward,component,8,526592,67,1.0579255819320679,0.8923653960227966,0.8923653960227966,0.611875,0.014977376908063889,0.010136283934116364,0.676772952079773,0.8978086709976196,0.4927436113357544,0.012791034765541553,0.8967107534408569,0.005816470831632614,0.5738267465116809,8,56
762,763,26,60-70,CIMMYT_1,Post-Flowering,ASWB/Parameter generator,ASWB,Parameter generator,component,4,8290,67,1.0579255819320679,0.8923653960227966,0.8923653960227966,0.611875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56
762,763,26,60-70,CIMMYT_1,Post-Flowering,ASWB/Self-modulation,ASWB,Self-modulation,component,2,512,67,1.0579255819320679,0.8923653960227966,0.8923653960227966,0.611875,0.029233567416667938,0.020540092140436172,0.7026200890541077,0.8679957389831543,0.5233855247497559,0.024972189217805862,0.8667162656784058,0.01250496692955494,0.6088077328989719,2,56
762,763,26,60-70,CIMMYT_1,Post-Flowering,ASWB/Wave propagation,ASWB,Wave propagation,component,10,266240,67,1.0579255819320679,0.8923653960227966,0.8923653960227966,0.611875,0.05351933091878891,0.03589242324233055,0.6706441044807434,0.9300686120986938,0.4497482180595398,0.04568948969244957,0.9294146299362183,0.018096668645739555,0.5041918881753527,8,56
762,763,26,60-70,CIMMYT_1,Post-Flowering,Decoder,Decoder,All,module,119,4348539,67,1.0579255819320679,0.8923653960227966,0.8923653960227966,0.611875,0.7211859822273254,0.8363796472549438,1.1597280502319336,0.975580096244812,0.28662562370300293,0.6112619042396545,0.9746813774108887,0.27670589089393616,0.33083766660523617,83,56
762,763,26,60-70,CIMMYT_1,Post-Flowering,Decoder/Detection decoder,Decoder,Detection decoder,component,119,4348539,67,1.0579255819320679,0.8923653960227966,0.8923653960227966,0.611875,0.7211859822273254,0.8363796472549438,1.1597280502319336,0.975580096244812,0.28662562370300293,0.6112619042396545,0.9746813774108887,0.27670589089393616,0.33083766660523617,83,56
762,763,26,60-70,CIMMYT_1,Post-Flowering,MSIA,MSIA,All,module,16,461568,67,1.0579255819320679,0.8923653960227966,0.8923653960227966,0.611875,0.05052682384848595,0.053582269698381424,1.060471773147583,0.9691532850265503,0.26283231377601624,0.041986748576164246,0.9659666419029236,0.0169584508985281,0.31649370200233173,16,56
762,763,26,60-70,CIMMYT_1,Post-Flowering,MSIA/Hypergraph interaction,MSIA,Hypergraph interaction,component,4,66304,67,1.0579255819320679,0.8923653960227966,0.8923653960227966,0.611875,0.030415156856179237,0.0332387313246727,1.09283447265625,0.9773412346839905,0.24112819135189056,0.025086477398872375,0.9745630025863647,0.010434560477733612,0.313927760232779,4,56
762,763,26,60-70,CIMMYT_1,Post-Flowering,MSIA/Semantic collection,MSIA,Semantic collection,component,3,197120,67,1.0579255819320679,0.8923653960227966,0.8923653960227966,0.611875,0.022644516080617905,0.023953991010785103,1.0578274726867676,0.9649439454078674,0.2784076929092407,0.018782032653689384,0.9609910249710083,0.007864458486437798,0.3283151639698322,3,56
762,763,26,60-70,CIMMYT_1,Post-Flowering,MSIA/Semantic scattering,MSIA,Semantic scattering,component,9,198144,67,1.0579255819320679,0.8923653960227966,0.8923653960227966,0.611875,0.033393170684576035,0.034531913697719574,1.034101128578186,0.9646475315093994,0.27254071831703186,0.027942635118961334,0.9619442820549011,0.01081014797091484,0.31304804203853676,9,56
1175,1176,62,70-80,NAU_3,Filling,ASWB,ASWB,All,module,24,801634,74,1.1968191862106323,1.0425341129302979,1.0425341129302979,0.611875,0.18704235553741455,0.12485449016094208,0.6675198674201965,0.9954491257667542,0.3414947986602783,0.16282044351100922,0.9952471852302551,0.04043083265423775,0.32382361741352594,18,57
1175,1176,62,70-80,NAU_3,Filling,ASWB/Feed-forward,ASWB,Feed-forward,component,8,526592,74,1.1968191862106323,1.0425341129302979,1.0425341129302979,0.611875,0.05077451840043068,0.03444356843829155,0.6783632636070251,0.9946781396865845,0.3326719403266907,0.04417785629630089,0.9944478869438171,0.010566603392362595,0.30678015871942893,8,57
1175,1176,62,70-80,NAU_3,Filling,ASWB/Parameter generator,ASWB,Parameter generator,component,4,8290,74,1.1968191862106323,1.0425341129302979,1.0425341129302979,0.611875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57
1175,1176,62,70-80,NAU_3,Filling,ASWB/Self-modulation,ASWB,Self-modulation,component,2,512,74,1.1968191862106323,1.0425341129302979,1.0425341129302979,0.611875,0.09473932534456253,0.06269355863332748,0.6617479920387268,0.9954665899276733,0.3470078110694885,0.08248335868120193,0.995263934135437,0.020990872755646706,0.3348170563807826,2,57
1175,1176,62,70-80,NAU_3,Filling,ASWB/Wave propagation,ASWB,Wave propagation,component,10,266240,74,1.1968191862106323,1.0425341129302979,1.0425341129302979,0.611875,0.15307269990444183,0.10233181715011597,0.6685177683830261,0.9955584406852722,0.3403221368789673,0.13324905931949615,0.9953612685203552,0.03289957717061043,0.3214990028208753,8,57
1175,1176,62,70-80,NAU_3,Filling,Decoder,Decoder,All,module,119,4348539,74,1.1968191862106323,1.0425341129302979,1.0425341129302979,0.611875,1.1892544031143188,1.2132607698440552,1.0201860666275024,0.9694410562515259,0.25051748752593994,1.0386825799942017,0.9695228338241577,0.32755398750305176,0.26997822367993773,83,57
1175,1176,62,70-80,NAU_3,Filling,Decoder/Detection decoder,Decoder,Detection decoder,component,119,4348539,74,1.1968191862106323,1.0425341129302979,1.0425341129302979,0.611875,1.1892544031143188,1.2132607698440552,1.0201860666275024,0.9694410562515259,0.25051748752593994,1.0386825799942017,0.9695228338241577,0.32755398750305176,0.26997822367993773,83,57
1175,1176,62,70-80,NAU_3,Filling,MSIA,MSIA,All,module,16,461568,74,1.1968191862106323,1.0425341129302979,1.0425341129302979,0.611875,0.07745157182216644,0.05982961505651474,0.7724777460098267,0.9807986617088318,0.2853623628616333,0.06723323464393616,0.9803436398506165,0.01459283847361803,0.2439066081209734,16,57
1175,1176,62,70-80,NAU_3,Filling,MSIA/Hypergraph interaction,MSIA,Hypergraph interaction,component,4,66304,74,1.1968191862106323,1.0425341129302979,1.0425341129302979,0.611875,0.04081656411290169,0.03087906539440155,0.7565326690673828,0.9831808805465698,0.291075199842453,0.03542165830731392,0.982708752155304,0.007645962759852409,0.24760991507335714,4,57
1175,1176,62,70-80,NAU_3,Filling,MSIA/Semantic collection,MSIA,Semantic collection,component,3,197120,74,1.1968191862106323,1.0425341129302979,1.0425341129302979,0.611875,0.04074256122112274,0.030761761590838432,0.755027711391449,0.9863654375076294,0.28390201926231384,0.035365983843803406,0.9859778881072998,0.007190890144556761,0.23376067470396023,3,57
1175,1176,62,70-80,NAU_3,Filling,MSIA/Semantic scattering,MSIA,Semantic scattering,component,9,198144,74,1.1968191862106323,1.0425341129302979,1.0425341129302979,0.611875,0.05169910565018654,0.040985122323036194,0.7927626967430115,0.9766965508460999,0.2826576232910156,0.04488721489906311,0.9762041568756104,0.010138111189007759,0.2473607644525562,9,57
1223,1224,29,>100,UQ_10,Filling-Ripening,ASWB,ASWB,All,module,24,801634,117,1.134554386138916,0.9680460095405579,0.9680460095405579,0.611875,0.15126991271972656,0.10721985995769501,0.708798348903656,0.9981164932250977,0.29575082659721375,0.12941214442253113,0.9981339573860168,0.023329826071858406,0.21758866390110462,18,58
1223,1224,29,>100,UQ_10,Filling-Ripening,ASWB/Feed-forward,ASWB,Feed-forward,component,8,526592,117,1.134554386138916,0.9680460095405579,0.9680460095405579,0.611875,0.03975876420736313,0.02826729416847229,0.7109701633453369,0.9979437589645386,0.29404470324516296,0.034014489501714706,0.9979814887046814,0.006075533572584391,0.21493155787654733,8,58
1223,1224,29,>100,UQ_10,Filling-Ripening,ASWB/Parameter generator,ASWB,Parameter generator,component,4,8290,117,1.134554386138916,0.9680460095405579,0.9680460095405579,0.611875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58
1223,1224,29,>100,UQ_10,Filling-Ripening,ASWB/Self-modulation,ASWB,Self-modulation,component,2,512,117,1.134554386138916,0.9680460095405579,0.9680460095405579,0.611875,0.07496277242898941,0.05276390165090561,0.7038680911064148,0.9979724287986755,0.30091264843940735,0.06413867324590683,0.9979933500289917,0.011956867761909962,0.22661075826079932,2,58
1223,1224,29,>100,UQ_10,Filling-Ripening,ASWB/Wave propagation,ASWB,Wave propagation,component,10,266240,117,1.134554386138916,0.9680460095405579,0.9680460095405579,0.611875,0.12522943317890167,0.08895520865917206,0.7103378772735596,0.998196542263031,0.2940517067909241,0.10712958127260208,0.9982112050056458,0.019089313223958015,0.21459466524436893,8,58
1223,1224,29,>100,UQ_10,Filling-Ripening,Decoder,Decoder,All,module,119,4348539,117,1.134554386138916,0.9680460095405579,0.9680460095405579,0.611875,0.9888189435005188,1.0111963748931885,1.0226304531097412,0.9671467542648315,0.26020216941833496,0.8497205376625061,0.9667181372642517,0.28856274485588074,0.285367661534943,83,58
